fecha,sku,producto,categoria,sucursal,cliente,cantidad,precio_unitario,costo_unitario,ingreso,costo_total,margen,margen_pct,descuento,dia_semana,mes
2024-02-17,DIS002,HDD 4TB,Almacenamiento,Sucursal Monterrey,Mayorista JJ,19,1710.0,1200,32490.0,22800,9690.0,42.5,0.1,5,2
2024-02-17,SOF001,Office 365 1 año,Software,Sucursal Toluca,Comercial MX,7,1710.0,900,11970.0,6300,5670.0,90.0,0.05,5,2
2024-02-18,RED002,Switch 8 puertos,Redes,Sucursal Guadalajara,Grupo Gamma,9,1100.0,600,9900.0,5400,4500.0,83.3,0.0,6,2
2024-02-18,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Mérida,Comercial MX,5,320.0,200,1600.0,1000,600.0,60.0,0.2,6,2
2024-02-18,SOF002,Antivirus 3 equipos,Software,Sucursal Querétaro,Cliente Premium,3,800.0,400,2400.0,1200,1200.0,100.0,0.0,6,2
2024-02-18,SOF001,Office 365 1 año,Software,Sucursal Toluca,Grupo Gamma,8,1710.0,900,13680.0,7200,6480.0,90.0,0.05,6,2
2024-02-18,DIS003,USB 64GB,Almacenamiento,Matriz CDMX,Grupo Gamma,9,350.0,150,3150.0,1350,1800.0,133.3,0.0,6,2
2024-02-18,AUD003,Micrófono USB,Audio,Matriz CDMX,Tienda 123,10,2240.0,1500,22400.0,15000,7400.0,49.3,0.2,6,2
2024-02-18,AUD001,Audífonos Bluetooth,Audio,Sucursal Guadalajara,Empresa Beta,2,2200.0,1200,4400.0,2400,2000.0,83.3,0.0,6,2
2024-02-18,TEC001,Teclado Mecánico,Periféricos,Sucursal Monterrey,Tienda 123,5,1330.0,800,6650.0,4000,2650.0,66.3,0.05,6,2
2024-02-18,MON001,Monitor 27 4K,Electrónica,Sucursal Tijuana,Tienda 123,2,5760.0,5500,11520.0,11000,520.0,4.7,0.2,6,2
2024-02-18,DIS002,HDD 4TB,Almacenamiento,Sucursal Tijuana,Comprador Final,6,1805.0,1200,10830.0,7200,3630.0,50.4,0.05,6,2
2024-02-19,MOU001,Mouse Ergonómico,Periféricos,Sucursal Querétaro,Empresa Beta,5,617.5,350,3087.5,1750,1337.5,76.4,0.05,0,2
2024-02-19,MON001,Monitor 27 4K,Electrónica,Sucursal Monterrey,Cliente Premium,9,7200.0,5500,64800.0,49500,15300.0,30.9,0.0,0,2
2024-02-19,MON002,Monitor 24 HD,Electrónica,Sucursal Monterrey,Comercial MX,7,3400.0,2500,23800.0,17500,6300.0,36.0,0.0,0,2
2024-02-19,TEC001,Teclado Mecánico,Periféricos,Matriz CDMX,Comprador Final,6,1400.0,800,8400.0,4800,3600.0,75.0,0.0,0,2
2024-02-19,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Cancún,Empresa Beta,4,675.0,450,2700.0,1800,900.0,50.0,0.1,0,2
2024-02-19,MOU002,Mouse Gamer,Periféricos,Sucursal Monterrey,Comprador Final,14,1045.0,600,14630.0,8400,6230.0,74.2,0.05,0,2
2024-02-19,AUD001,Audífonos Bluetooth,Audio,Sucursal Cancún,Soluciones Inc,12,2090.0,1200,25080.0,14400,10680.0,74.2,0.05,0,2
2024-02-19,AUD003,Micrófono USB,Audio,Sucursal Guadalajara,Empresa Beta,8,2240.0,1500,17920.0,12000,5920.0,49.3,0.2,0,2
2024-02-19,DIS001,SSD 1TB,Almacenamiento,Sucursal Monterrey,Soluciones Inc,6,2375.0,1500,14250.0,9000,5250.0,58.3,0.05,0,2
2024-02-19,MUE003,Lámpara LED,Muebles,Matriz CDMX,Soluciones Inc,5,540.0,300,2700.0,1500,1200.0,80.0,0.1,0,2
2024-02-20,SOF001,Office 365 1 año,Software,Sucursal Guadalajara,Soluciones Inc,6,1530.0,900,9180.0,5400,3780.0,70.0,0.15,1,2
2024-02-20,MUE003,Lámpara LED,Muebles,Matriz CDMX,Cliente Premium,10,570.0,300,5700.0,3000,2700.0,90.0,0.05,1,2
2024-02-20,RED002,Switch 8 puertos,Redes,Sucursal Cancún,Cliente Premium,8,1100.0,600,8800.0,4800,4000.0,83.3,0.0,1,2
2024-02-20,LAP002,Laptop Air 13,Electrónica,Sucursal Mérida,Comercial MX,10,9775.0,9000,97750.0,90000,7750.0,8.6,0.15,1,2
2024-02-20,LAP001,Laptop Pro 15,Electrónica,Sucursal Cancún,Empresa XYZ,15,14250.0,12000,213750.0,180000,33750.0,18.8,0.05,1,2
2024-02-20,WEB001,Webcam HD,Cámaras,Sucursal Guadalajara,Grupo Gamma,6,1615.0,900,9690.0,5400,4290.0,79.4,0.05,1,2
2024-02-21,SOF001,Office 365 1 año,Software,Sucursal Querétaro,Cliente Corp,4,1800.0,900,7200.0,3600,3600.0,100.0,0.0,2,2
2024-02-21,LAP001,Laptop Pro 15,Electrónica,Sucursal Puebla,Comercial MX,9,13500.0,12000,121500.0,108000,13500.0,12.5,0.1,2,2
2024-02-21,MOU001,Mouse Ergonómico,Periféricos,Matriz CDMX,Empresa Beta,8,585.0,350,4680.0,2800,1880.0,67.1,0.1,2,2
2024-02-21,AUD003,Micrófono USB,Audio,Sucursal Monterrey,Comprador Final,3,2660.0,1500,7980.0,4500,3480.0,77.3,0.05,2,2
2024-02-21,WEB001,Webcam HD,Cámaras,Sucursal Monterrey,Empresa Beta,14,1700.0,900,23800.0,12600,11200.0,88.9,0.0,2,2
2024-02-21,WEB002,Cámara Seguridad,Cámaras,Sucursal Toluca,Tienda 123,3,3200.0,1800,9600.0,5400,4200.0,77.8,0.0,2,2
2024-02-21,DIS003,USB 64GB,Almacenamiento,Sucursal Mérida,Cliente Corp,8,350.0,150,2800.0,1200,1600.0,133.3,0.0,2,2
2024-02-21,RED002,Switch 8 puertos,Redes,Sucursal Guadalajara,Comprador Final,13,1045.0,600,13585.0,7800,5785.0,74.2,0.05,2,2
2024-02-21,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Toluca,Empresa Beta,3,400.0,200,1200.0,600,600.0,100.0,0.0,2,2
2024-02-21,MUE001,Silla Ergonómica,Muebles,Sucursal Querétaro,Empresa XYZ,10,5850.0,3500,58500.0,35000,23500.0,67.1,0.1,2,2
2024-02-22,TEC001,Teclado Mecánico,Periféricos,Sucursal Querétaro,Soluciones Inc,7,1120.0,800,7840.0,5600,2240.0,40.0,0.2,3,2
2024-02-22,WEB002,Cámara Seguridad,Cámaras,Matriz CDMX,Soluciones Inc,9,3200.0,1800,28800.0,16200,12600.0,77.8,0.0,3,2
2024-02-22,DIS001,SSD 1TB,Almacenamiento,Sucursal Cancún,Cliente Premium,14,2500.0,1500,35000.0,21000,14000.0,66.7,0.0,3,2
2024-02-23,RED001,Router WiFi 6,Redes,Sucursal Toluca,Tienda 123,3,1785.0,1200,5355.0,3600,1755.0,48.8,0.15,4,2
2024-02-23,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Mérida,Soluciones Inc,23,750.0,450,17250.0,10350,6900.0,66.7,0.0,4,2
2024-02-23,DIS002,HDD 4TB,Almacenamiento,Sucursal Mérida,Mayorista JJ,13,1805.0,1200,23465.0,15600,7865.0,50.4,0.05,4,2
2024-02-23,SOF001,Office 365 1 año,Software,Sucursal Toluca,Distribuidora ABC,7,1800.0,900,12600.0,6300,6300.0,100.0,0.0,4,2
2024-02-23,DIS001,SSD 1TB,Almacenamiento,Sucursal Toluca,Soluciones Inc,10,2500.0,1500,25000.0,15000,10000.0,66.7,0.0,4,2
2024-02-23,MON002,Monitor 24 HD,Electrónica,Sucursal Puebla,Venta Mostrador,3,3060.0,2500,9180.0,7500,1680.0,22.4,0.1,4,2
2024-02-23,WEB001,Webcam HD,Cámaras,Sucursal Monterrey,Grupo Gamma,14,1530.0,900,21420.0,12600,8820.0,70.0,0.1,4,2
2024-02-23,LAP001,Laptop Pro 15,Electrónica,Sucursal Monterrey,Empresa Beta,12,14250.0,12000,171000.0,144000,27000.0,18.8,0.05,4,2
2024-02-23,WEB002,Cámara Seguridad,Cámaras,Matriz CDMX,Distribuidora ABC,8,3040.0,1800,24320.0,14400,9920.0,68.9,0.05,4,2
2024-02-24,MUE001,Silla Ergonómica,Muebles,Sucursal Cancún,Comercial MX,2,6500.0,3500,13000.0,7000,6000.0,85.7,0.0,5,2
2024-02-24,LAP001,Laptop Pro 15,Electrónica,Sucursal Monterrey,Venta Mostrador,7,12750.0,12000,89250.0,84000,5250.0,6.2,0.15,5,2
2024-02-24,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Monterrey,Venta Mostrador,13,675.0,450,8775.0,5850,2925.0,50.0,0.1,5,2
2024-02-24,WEB002,Cámara Seguridad,Cámaras,Sucursal Puebla,Empresa XYZ,10,3200.0,1800,32000.0,18000,14000.0,77.8,0.0,5,2
2024-02-24,DIS002,HDD 4TB,Almacenamiento,Sucursal Mérida,Empresa XYZ,11,1900.0,1200,20900.0,13200,7700.0,58.3,0.0,5,2
2024-02-24,RED002,Switch 8 puertos,Redes,Sucursal Querétaro,Soluciones Inc,6,1100.0,600,6600.0,3600,3000.0,83.3,0.0,5,2
2024-02-24,SOF001,Office 365 1 año,Software,Sucursal Tijuana,Empresa Beta,2,1530.0,900,3060.0,1800,1260.0,70.0,0.15,5,2
2024-02-24,PAP002,Tinta Impresora,Papelería,Sucursal Tijuana,Tienda 123,9,450.0,250,4050.0,2250,1800.0,80.0,0.1,5,2
2024-02-24,MUE003,Lámpara LED,Muebles,Sucursal Tijuana,Mayorista JJ,1,510.0,300,510.0,300,210.0,70.0,0.15,5,2
2024-02-25,SOF002,Antivirus 3 equipos,Software,Matriz CDMX,Mayorista JJ,6,800.0,400,4800.0,2400,2400.0,100.0,0.0,6,2
2024-02-25,MUE002,Escritorio Eléctrico,Muebles,Sucursal Querétaro,Tienda 123,5,8500.0,4500,42500.0,22500,20000.0,88.9,0.0,6,2
2024-02-25,RED002,Switch 8 puertos,Redes,Sucursal Toluca,Comercial MX,11,1100.0,600,12100.0,6600,5500.0,83.3,0.0,6,2
2024-02-25,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Puebla,Empresa Beta,1,340.0,200,340.0,200,140.0,70.0,0.15,6,2
2024-02-25,MOU001,Mouse Ergonómico,Periféricos,Sucursal Toluca,Venta Mostrador,6,585.0,350,3510.0,2100,1410.0,67.1,0.1,6,2
2024-02-25,MON001,Monitor 27 4K,Electrónica,Sucursal Querétaro,Cliente Corp,7,6480.0,5500,45360.0,38500,6860.0,17.8,0.1,6,2
2024-02-25,WEB001,Webcam HD,Cámaras,Sucursal Guadalajara,Cliente Premium,5,1700.0,900,8500.0,4500,4000.0,88.9,0.0,6,2
2024-02-25,TEC001,Teclado Mecánico,Periféricos,Sucursal Cancún,Distribuidora ABC,10,1330.0,800,13300.0,8000,5300.0,66.3,0.05,6,2
2024-02-26,MOU001,Mouse Ergonómico,Periféricos,Sucursal Querétaro,Mayorista JJ,3,585.0,350,1755.0,1050,705.0,67.1,0.1,0,2
2024-02-26,AUD003,Micrófono USB,Audio,Sucursal Monterrey,Distribuidora ABC,9,2800.0,1500,25200.0,13500,11700.0,86.7,0.0,0,2
2024-02-26,DIS002,HDD 4TB,Almacenamiento,Sucursal Cancún,Comprador Final,14,1520.0,1200,21280.0,16800,4480.0,26.7,0.2,0,2
2024-02-26,SOF002,Antivirus 3 equipos,Software,Matriz CDMX,Empresa XYZ,7,800.0,400,5600.0,2800,2800.0,100.0,0.0,0,2
2024-02-26,PAP001,Papel Bond 5000 hojas,Papelería,Matriz CDMX,Cliente Corp,14,400.0,200,5600.0,2800,2800.0,100.0,0.0,0,2
2024-02-27,RED001,Router WiFi 6,Redes,Sucursal Monterrey,Venta Mostrador,9,2100.0,1200,18900.0,10800,8100.0,75.0,0.0,1,2
2024-02-27,DIS003,USB 64GB,Almacenamiento,Sucursal Querétaro,Cliente Corp,8,280.0,150,2240.0,1200,1040.0,86.7,0.2,1,2
2024-02-27,DIS002,HDD 4TB,Almacenamiento,Sucursal Toluca,Empresa Beta,12,1900.0,1200,22800.0,14400,8400.0,58.3,0.0,1,2
2024-02-27,WEB001,Webcam HD,Cámaras,Matriz CDMX,Cliente Premium,23,1615.0,900,37145.0,20700,16445.0,79.4,0.05,1,2
2024-02-27,AUD002,Parlante Portátil,Audio,Matriz CDMX,Empresa Beta,18,1500.0,800,27000.0,14400,12600.0,87.5,0.0,1,2
2024-02-27,TEC001,Teclado Mecánico,Periféricos,Sucursal Puebla,Mayorista JJ,25,1400.0,800,35000.0,20000,15000.0,75.0,0.0,1,2
2024-02-27,MON002,Monitor 24 HD,Electrónica,Sucursal Guadalajara,Comprador Final,5,3230.0,2500,16150.0,12500,3650.0,29.2,0.05,1,2
2024-02-28,MON002,Monitor 24 HD,Electrónica,Sucursal Tijuana,Empresa Beta,15,3060.0,2500,45900.0,37500,8400.0,22.4,0.1,2,2
2024-02-28,WEB002,Cámara Seguridad,Cámaras,Sucursal Cancún,Cliente Corp,12,3040.0,1800,36480.0,21600,14880.0,68.9,0.05,2,2
2024-02-28,MUE001,Silla Ergonómica,Muebles,Sucursal Toluca,Tienda 123,3,6175.0,3500,18525.0,10500,8025.0,76.4,0.05,2,2
2024-02-28,MUE002,Escritorio Eléctrico,Muebles,Sucursal Cancún,Comercial MX,27,8075.0,4500,218025.0,121500,96525.0,79.4,0.05,2,2
2024-02-29,RED002,Switch 8 puertos,Redes,Sucursal Puebla,Empresa XYZ,14,1100.0,600,15400.0,8400,7000.0,83.3,0.0,3,2
2024-02-29,RED001,Router WiFi 6,Redes,Sucursal Monterrey,Venta Mostrador,3,2100.0,1200,6300.0,3600,2700.0,75.0,0.0,3,2
2024-02-29,DIS003,USB 64GB,Almacenamiento,Sucursal Mérida,Grupo Gamma,6,350.0,150,2100.0,900,1200.0,133.3,0.0,3,2
2024-02-29,TEC001,Teclado Mecánico,Periféricos,Sucursal Toluca,Empresa Beta,5,1190.0,800,5950.0,4000,1950.0,48.8,0.15,3,2
2024-02-29,MON002,Monitor 24 HD,Electrónica,Sucursal Querétaro,Comercial MX,8,3400.0,2500,27200.0,20000,7200.0,36.0,0.0,3,2
2024-02-29,WEB002,Cámara Seguridad,Cámaras,Sucursal Tijuana,Cliente Corp,9,3040.0,1800,27360.0,16200,11160.0,68.9,0.05,3,2
2024-03-01,LAP002,Laptop Air 13,Electrónica,Sucursal Tijuana,Cliente Corp,14,10925.0,9000,152950.0,126000,26950.0,21.4,0.05,4,3
2024-03-01,MON002,Monitor 24 HD,Electrónica,Sucursal Toluca,Cliente Premium,1,2890.0,2500,2890.0,2500,390.0,15.6,0.15,4,3
2024-03-01,WEB002,Cámara Seguridad,Cámaras,Sucursal Querétaro,Grupo Gamma,16,3200.0,1800,51200.0,28800,22400.0,77.8,0.0,4,3
2024-03-01,RED001,Router WiFi 6,Redes,Sucursal Toluca,Comercial MX,8,1995.0,1200,15960.0,9600,6360.0,66.3,0.05,4,3
2024-03-01,RED002,Switch 8 puertos,Redes,Sucursal Monterrey,Cliente Premium,8,935.0,600,7480.0,4800,2680.0,55.8,0.15,4,3
2024-03-01,MUE003,Lámpara LED,Muebles,Sucursal Guadalajara,Distribuidora ABC,5,540.0,300,2700.0,1500,1200.0,80.0,0.1,4,3
2024-03-02,MUE001,Silla Ergonómica,Muebles,Sucursal Cancún,Empresa XYZ,3,6500.0,3500,19500.0,10500,9000.0,85.7,0.0,5,3
2024-03-02,PAP002,Tinta Impresora,Papelería,Sucursal Querétaro,Soluciones Inc,4,500.0,250,2000.0,1000,1000.0,100.0,0.0,5,3
2024-03-02,WEB001,Webcam HD,Cámaras,Sucursal Toluca,Cliente Corp,7,1615.0,900,11305.0,6300,5005.0,79.4,0.05,5,3
2024-03-02,LAP001,Laptop Pro 15,Electrónica,Sucursal Tijuana,Distribuidora ABC,4,14250.0,12000,57000.0,48000,9000.0,18.8,0.05,5,3
2024-03-02,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Querétaro,Cliente Premium,3,712.5,450,2137.5,1350,787.5,58.3,0.05,5,3
2024-03-02,TEC001,Teclado Mecánico,Periféricos,Sucursal Monterrey,Distribuidora ABC,3,1400.0,800,4200.0,2400,1800.0,75.0,0.0,5,3
2024-03-02,AUD002,Parlante Portátil,Audio,Sucursal Cancún,Mayorista JJ,11,1500.0,800,16500.0,8800,7700.0,87.5,0.0,5,3
2024-03-03,RED002,Switch 8 puertos,Redes,Sucursal Querétaro,Empresa XYZ,7,1100.0,600,7700.0,4200,3500.0,83.3,0.0,6,3
2024-03-03,PAP001,Papel Bond 5000 hojas,Papelería,Matriz CDMX,Comercial MX,1,340.0,200,340.0,200,140.0,70.0,0.15,6,3
2024-03-03,AUD003,Micrófono USB,Audio,Matriz CDMX,Comprador Final,2,2660.0,1500,5320.0,3000,2320.0,77.3,0.05,6,3
2024-03-03,MOU001,Mouse Ergonómico,Periféricos,Sucursal Mérida,Comercial MX,3,650.0,350,1950.0,1050,900.0,85.7,0.0,6,3
2024-03-03,DIS002,HDD 4TB,Almacenamiento,Sucursal Monterrey,Comercial MX,17,1805.0,1200,30685.0,20400,10285.0,50.4,0.05,6,3
2024-03-04,LAP001,Laptop Pro 15,Electrónica,Sucursal Tijuana,Cliente Premium,16,15000.0,12000,240000.0,192000,48000.0,25.0,0.0,0,3
2024-03-04,MON001,Monitor 27 4K,Electrónica,Sucursal Mérida,Cliente Corp,9,6840.0,5500,61560.0,49500,12060.0,24.4,0.05,0,3
2024-03-04,TEC001,Teclado Mecánico,Periféricos,Sucursal Monterrey,Cliente Corp,3,1400.0,800,4200.0,2400,1800.0,75.0,0.0,0,3
2024-03-04,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Querétaro,Cliente Premium,6,675.0,450,4050.0,2700,1350.0,50.0,0.1,0,3
2024-03-04,MOU001,Mouse Ergonómico,Periféricos,Sucursal Mérida,Empresa Beta,8,552.5,350,4420.0,2800,1620.0,57.9,0.15,0,3
2024-03-04,AUD002,Parlante Portátil,Audio,Sucursal Monterrey,Comercial MX,6,1500.0,800,9000.0,4800,4200.0,87.5,0.0,0,3
2024-03-04,RED002,Switch 8 puertos,Redes,Sucursal Cancún,Comercial MX,9,935.0,600,8415.0,5400,3015.0,55.8,0.15,0,3
2024-03-04,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Puebla,Tienda 123,10,400.0,200,4000.0,2000,2000.0,100.0,0.0,0,3
2024-03-05,PAP002,Tinta Impresora,Papelería,Sucursal Tijuana,Soluciones Inc,5,475.0,250,2375.0,1250,1125.0,90.0,0.05,1,3
2024-03-05,SOF002,Antivirus 3 equipos,Software,Sucursal Mérida,Cliente Corp,10,800.0,400,8000.0,4000,4000.0,100.0,0.0,1,3
2024-03-05,DIS003,USB 64GB,Almacenamiento,Sucursal Monterrey,Cliente Premium,3,350.0,150,1050.0,450,600.0,133.3,0.0,1,3
2024-03-05,DIS001,SSD 1TB,Almacenamiento,Sucursal Puebla,Empresa XYZ,2,2375.0,1500,4750.0,3000,1750.0,58.3,0.05,1,3
2024-03-05,MON002,Monitor 24 HD,Electrónica,Sucursal Puebla,Mayorista JJ,2,3400.0,2500,6800.0,5000,1800.0,36.0,0.0,1,3
2024-03-05,WEB001,Webcam HD,Cámaras,Sucursal Mérida,Comprador Final,5,1615.0,900,8075.0,4500,3575.0,79.4,0.05,1,3
2024-03-05,AUD002,Parlante Portátil,Audio,Sucursal Puebla,Empresa Beta,7,1350.0,800,9450.0,5600,3850.0,68.8,0.1,1,3
2024-03-05,WEB002,Cámara Seguridad,Cámaras,Sucursal Mérida,Grupo Gamma,3,3200.0,1800,9600.0,5400,4200.0,77.8,0.0,1,3
2024-03-06,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Monterrey,Distribuidora ABC,3,380.0,200,1140.0,600,540.0,90.0,0.05,2,3
2024-03-06,SOF001,Office 365 1 año,Software,Sucursal Monterrey,Empresa XYZ,18,1710.0,900,30780.0,16200,14580.0,90.0,0.05,2,3
2024-03-06,AUD003,Micrófono USB,Audio,Sucursal Toluca,Cliente Premium,9,2800.0,1500,25200.0,13500,11700.0,86.7,0.0,2,3
2024-03-06,TEC001,Teclado Mecánico,Periféricos,Sucursal Cancún,Tienda 123,6,1400.0,800,8400.0,4800,3600.0,75.0,0.0,2,3
2024-03-06,TEC002,Teclado Inalámbrico,Periféricos,Sucursal Querétaro,Comprador Final,4,675.0,450,2700.0,1800,900.0,50.0,0.1,2,3
2024-03-06,LAP002,Laptop Air 13,Electrónica,Sucursal Monterrey,Empresa Beta,14,10925.0,9000,152950.0,126000,26950.0,21.4,0.05,2,3
2024-03-06,AUD001,Audífonos Bluetooth,Audio,Sucursal Puebla,Comprador Final,4,2200.0,1200,8800.0,4800,4000.0,83.3,0.0,2,3
2024-03-07,TEC001,Teclado Mecánico,Periféricos,Sucursal Puebla,Mayorista JJ,4,1260.0,800,5040.0,3200,1840.0,57.5,0.1,3,3
2024-03-07,AUD001,Audífonos Bluetooth,Audio,Sucursal Mérida,Soluciones Inc,10,2200.0,1200,22000.0,12000,10000.0,83.3,0.0,3,3
2024-03-07,DIS001,SSD 1TB,Almacenamiento,Sucursal Monterrey,Venta Mostrador,7,2250.0,1500,15750.0,10500,5250.0,50.0,0.1,3,3
2024-03-07,DIS002,HDD 4TB,Almacenamiento,Sucursal Cancún,Comprador Final,15,1900.0,1200,28500.0,18000,10500.0,58.3,0.0,3,3
2024-03-07,SOF001,Office 365 1 año,Software,Sucursal Puebla,Empresa Beta,16,1800.0,900,28800.0,14400,14400.0,100.0,0.0,3,3
2024-03-08,MUE001,Silla Ergonómica,Muebles,Sucursal Mérida,Empresa Beta,6,5850.0,3500,35100.0,21000,14100.0,67.1,0.1,4,3
2024-03-08,SOF001,Office 365 1 año,Software,Sucursal Toluca,Mayorista JJ,4,1800.0,900,7200.0,3600,3600.0,100.0,0.0,4,3
2024-03-08,RED001,Router WiFi 6,Redes,Sucursal Tijuana,Venta Mostrador,8,2100.0,1200,16800.0,9600,7200.0,75.0,0.0,4,3
2024-03-08,MOU002,Mouse Gamer,Periféricos,Sucursal Puebla,Cliente Premium,13,1100.0,600,14300.0,7800,6500.0,83.3,0.0,4,3
2024-03-08,DIS002,HDD 4TB,Almacenamiento,Sucursal Puebla,Mayorista JJ,9,1615.0,1200,14535.0,10800,3735.0,34.6,0.15,4,3
2024-03-08,WEB002,Cámara Seguridad,Cámaras,Sucursal Querétaro,Mayorista JJ,3,3200.0,1800,9600.0,5400,4200.0,77.8,0.0,4,3
2024-03-08,DIS003,USB 64GB,Almacenamiento,Sucursal Querétaro,Empresa Beta,10,350.0,150,3500.0,1500,2000.0,133.3,0.0,4,3
2024-03-09,DIS003,USB 64GB,Almacenamiento,Sucursal Monterrey,Grupo Gamma,9,332.5,150,2992.5,1350,1642.5,121.7,0.05,5,3
2024-03-09,SOF002,Antivirus 3 equipos,Software,Sucursal Guadalajara,Empresa XYZ,4,720.0,400,2880.0,1600,1280.0,80.0,0.1,5,3
2024-03-09,DIS001,SSD 1TB,Almacenamiento,Sucursal Monterrey,Tienda 123,10,2375.0,1500,23750.0,15000,8750.0,58.3,0.05,5,3
2024-03-09,MUE003,Lámpara LED,Muebles,Sucursal Tijuana,Grupo Gamma,2,510.0,300,1020.0,600,420.0,70.0,0.15,5,3
2024-03-09,AUD003,Micrófono USB,Audio,Sucursal Puebla,Cliente Premium,7,2800.0,1500,19600.0,10500,9100.0,86.7,0.0,5,3
2024-03-09,MOU002,Mouse Gamer,Periféricos,Sucursal Toluca,Empresa XYZ,8,1100.0,600,8800.0,4800,4000.0,83.3,0.0,5,3
2024-03-09,LAP002,Laptop Air 13,Electrónica,Matriz CDMX,Grupo Gamma,3,11500.0,9000,34500.0,27000,7500.0,27.8,0.0,5,3
2024-03-09,WEB001,Webcam HD,Cámaras,Sucursal Puebla,Distribuidora ABC,1,1700.0,900,1700.0,900,800.0,88.9,0.0,5,3
2024-03-10,DIS003,USB 64GB,Almacenamiento,Sucursal Puebla,Grupo Gamma,7,350.0,150,2450.0,1050,1400.0,133.3,0.0,6,3
2024-03-10,AUD002,Parlante Portátil,Audio,Sucursal Puebla,Empresa Beta,6,1425.0,800,8550.0,4800,3750.0,78.1,0.05,6,3
2024-03-10,MUE002,Escritorio Eléctrico,Muebles,Sucursal Mérida,Venta Mostrador,3,8500.0,4500,25500.0,13500,12000.0,88.9,0.0,6,3
2024-03-10,LAP002,Laptop Air 13,Electrónica,Sucursal Guadalajara,Cliente Corp,4,11500.0,9000,46000.0,36000,10000.0,27.8,0.0,6,3
2024-03-10,TEC001,Teclado Mecánico,Periféricos,Sucursal Toluca,Cliente Premium,10,1400.0,800,14000.0,8000,6000.0,75.0,0.0,6,3
2024-03-11,MOU001,Mouse Ergonómico,Periféricos,Sucursal Cancún,Tienda 123,14,585.0,350,8190.0,4900,3290.0,67.1,0.1,0,3
2024-03-11,AUD002,Parlante Portátil,Audio,Matriz CDMX,Comprador Final,8,1500.0,800,12000.0,6400,5600.0,87.5,0.0,0,3
2024-03-11,RED002,Switch 8 puertos,Redes,Sucursal Monterrey,Comprador Final,10,880.0,600,8800.0,6000,2800.0,46.7,0.2,0,3
2024-03-11,PAP002,Tinta Impresora,Papelería,Matriz CDMX,Mayorista JJ,13,500.0,250,6500.0,3250,3250.0,100.0,0.0,0,3
2024-03-11,MUE003,Lámpara LED,Muebles,Sucursal Tijuana,Distribuidora ABC,8,540.0,300,4320.0,2400,1920.0,80.0,0.1,0,3
2024-03-12,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Toluca,Mayorista JJ,11,400.0,200,4400.0,2200,2200.0,100.0,0.0,1,3
2024-03-12,MUE003,Lámpara LED,Muebles,Sucursal Cancún,Distribuidora ABC,16,570.0,300,9120.0,4800,4320.0,90.0,0.05,1,3
2024-03-12,AUD002,Parlante Portátil,Audio,Sucursal Mérida,Empresa XYZ,10,1500.0,800,15000.0,8000,7000.0,87.5,0.0,1,3
2024-03-12,WEB001,Webcam HD,Cámaras,Sucursal Guadalajara,Venta Mostrador,6,1445.0,900,8670.0,5400,3270.0,60.6,0.15,1,3
2024-03-12,MOU001,Mouse Ergonómico,Periféricos,Sucursal Guadalajara,Venta Mostrador,12,520.0,350,6240.0,4200,2040.0,48.6,0.2,1,3
2024-03-12,MON002,Monitor 24 HD,Electrónica,Sucursal Toluca,Soluciones Inc,2,3230.0,2500,6460.0,5000,1460.0,29.2,0.05,1,3
2024-03-12,MON001,Monitor 27 4K,Electrónica,Sucursal Querétaro,Tienda 123,12,6840.0,5500,82080.0,66000,16080.0,24.4,0.05,1,3
2024-03-12,AUD001,Audífonos Bluetooth,Audio,Sucursal Monterrey,Distribuidora ABC,7,2090.0,1200,14630.0,8400,6230.0,74.2,0.05,1,3
2024-03-13,TEC001,Teclado Mecánico,Periféricos,Sucursal Puebla,Empresa Beta,5,1400.0,800,7000.0,4000,3000.0,75.0,0.0,2,3
2024-03-13,MOU001,Mouse Ergonómico,Periféricos,Sucursal Guadalajara,Mayorista JJ,5,650.0,350,3250.0,1750,1500.0,85.7,0.0,2,3
2024-03-13,WEB001,Webcam HD,Cámaras,Sucursal Toluca,Mayorista JJ,3,1530.0,900,4590.0,2700,1890.0,70.0,0.1,2,3
2024-03-13,WEB002,Cámara Seguridad,Cámaras,Sucursal Toluca,Comprador Final,6,3200.0,1800,19200.0,10800,8400.0,77.8,0.0,2,3
2024-03-13,DIS003,USB 64GB,Almacenamiento,Sucursal Tijuana,Comprador Final,5,350.0,150,1750.0,750,1000.0,133.3,0.0,2,3
2024-03-13,PAP001,Papel Bond 5000 hojas,Papelería,Sucursal Tijuana,Comercial MX,14,360.0,200,5040.0,2800,2240.0,80.0,0.1,2,3
2024-03-14,PAP002,Tinta Impresora,Papelería,Sucursal Mérida,Empresa Beta,10,450.0,250,4500.0,2500,2000.0,80.0,0.1,3,3
